id,prec,tem,ws,wd,hum,press,pm2_5
1100124731,0,14.75,3.13,13.3,60.13,724.53,23.72
1100138764,0,12.15,1.75,253.36,48.62,725.79,4.44
1100115405,0,9.93,0.8,329.27,73.02,727.7,15.62
110011706,0,15.32,3.14,31.93,66.04,724.21,9.44
1100140730,0,10.8,1.02,110.84,97.95,725.93,8.03
1100126980,0,9.81,0.92,190.32,96.42,727.57,14.09
110012645,0,9.8,0.76,153.12,97.8,726.91,0
1100159653,2.2,13,1.16,123.3,95.93,721.6,12.99
1100134158,0,11.04,0.89,173.46,94.97,724.53,4.8
110019063,0,13.59,0.13,19.33,75.34,726.84,17.18
1100122494,0,12.6,1.25,202.04,70.43,727.84,43.74
1100160370,0,11.91,1.12,158,87.91,722.84,7.48
1100130023,0,16.46,3.19,154.37,43.09,724.53,7.36
1100151097,0,12.09,1.26,176.04,96.41,726.19,12.56
1100169215,0,12.68,0.46,88.9,93.92,728,11.88
1100125496,0,12.11,0.83,116.56,86.11,727.49,42.65
1100112655,0,15.87,2.11,136.19,41.76,725.57,15.29
110013386,0.1,17.63,2.22,168.74,49.43,727.19,0.31
110013257,0.1,10.22,1.8,177.76,94.24,726.96,3.33
1100148246,0,18.96,3.43,70.08,49.69,724.7,15.25
1100145713,0,16.02,2.53,107.09,45.1,724.52,0.75
110011311,0,15.48,2.83,40.4,67.63,724.77,40.79
1100159188,0,11.71,0.79,188.4,93.51,721.46,19.42
1100131339,0,11.7,1.3,137.82,92.22,724.55,21.45
1100136594,0,13.22,0.88,341.43,76.21,726.17,26.92
110018191,0,18.76,3.55,9.73,54.68,723.5,10.13
1100131520,0,20.38,3.34,0,42.07,724.68,6.8
1100172195,0,11.96,3,212.8,56.74,724.4,5.61
1100145316,0,11.67,1.14,247.97,78.91,726.18,22.47
1100149455,0,10.11,0.68,280.68,85.25,724.61,26.84
110017157,0,11.76,1.32,183.57,90.76,727.02,25.65
11001186,0,15.6,5.58,37.69,67.54,724.87,22.11
110018545,0,10.17,0.79,121.6,98.68,725.21,6.28
1100165715,0,9.29,0.79,235,82.33,725.69,33.78
1100158901,0,10.43,0.54,105.5,93.18,722.89,21.99
1100152888,0,11.64,0.29,122.64,92.63,724.11,13.31
1100167565,0,20.39,3.54,5.8,43.39,723.77,28.94
1100151197,0,11.8,1.07,172.8,95.06,726.09,17.83
1100111725,0,13.15,2.98,205.36,63.23,727.07,30.41
110011148,0.1,8.76,0.93,202.2,97.21,727.89,17.89
1100119301,0,22.24,2.75,0,34.2,726.18,2.77
1100138982,0,15.75,3.51,190.1,39.71,727.82,14.91
1100116112,0,16.49,1.59,41.46,61.13,724.53,39.62
1100149178,0,18.34,2.12,200.28,47.57,724.78,20.35
110019183,0,10.59,0.86,341.36,86.87,726.06,24.09
1100150142,0,11.06,0.76,238.56,90.68,727.84,14.04
1100143758,0,16.28,2.49,26.26,65.12,724.71,9.47
1100162795,0,22.11,3.2,102.7,25.83,722,16.19
1100158507,0,20.7,2.99,140.64,32.4,720.81,7.41
1100120414,0,19.15,2.01,17.9,42.58,726.12,5.37
1100140180,1.3,12.1,0.86,252.36,91.07,724.53,10.38
1100115669,0.6,11.88,1.33,180.94,92.69,725.37,19.68
1100143449,0,16.18,1.64,105.8,59.66,725.84,9.3
1100153142,0,13.92,1.18,235.56,71.24,723.07,7.46
1100169473,0,12.79,0.89,173.8,94.68,725.04,19.67
110013803,0,10.16,1.38,177.49,94.08,728.75,14.16
1100159637,0,13.31,1.05,149.9,86.05,723.74,4.29
1100144684,0,16.78,1.57,54.9,63.66,727.83,47.72
1100122414,0,12.27,1.44,293.83,60.35,726.19,86.51
1100149396,0,19.23,3.87,240.96,49.78,723,21.21
1100122980,0,13.84,2.9,34,74.19,724.43,15.87
1100150889,0,11.18,0.89,210.24,83.1,725.05,12.33
1100118020,0,12.41,1.01,142.67,92.36,725.8,14.71
1100148290,0,16.57,1.27,159.12,53.46,727.82,32.12
1100139418,0,16.55,2.02,13.39,59.67,724.24,8.92
110015520,0,9.38,0.89,35.35,89.05,725.5,20.52
1100160505,0,18.52,1.69,192.2,47.45,724.43,21.84
1100161947,0,11.57,1.1,61.5,95.68,727.66,21.73
1100123817,0,10.74,1.29,163.61,88.13,724.55,21.87
1100139739,0,12.31,0.68,335.36,64.33,726.14,13.4
1100114779,0,18.3,2.04,23.96,41.04,726.57,30.61
110016027,0.1,16.86,1.83,126.67,58.46,728.4,25.75
1100158928,0,13.99,1.62,101.5,79.34,722.88,33.06
1100126512,0,11.63,1.15,202.93,85.66,726.18,44.15
1100157284,2,10.85,1.02,81.72,97.86,725.53,11.89
1100118892,0,11.67,0.55,1.96,93.04,727.17,5.06
1100129991,0,14.81,1.81,129.39,62.96,727.83,29.82
110013877,0.9,9.59,1.17,166.09,95.36,726.99,17.4
110016450,0.2,10.44,1.32,182.21,91.87,726.98,16.07
1100152393,0,20.78,2.93,74.16,48.33,720.11,15.56
1100160912,0,15.32,1.59,320.3,66.58,726.81,44.85
1100163362,0,16.32,2.66,192,49.18,725.6,13.86
1100147964,0.3,11.87,1.55,173.28,90.95,726.18,8.77
1100156223,0,13.1,2.32,196.8,64.67,722.67,5.36
1100121078,0,15.8,2.6,107.48,42.39,724.62,17.34
1100130272,0,12.63,3.27,227.06,53.05,728.48,3.04
1100135914,0,12.45,0.85,261.62,79.29,726.18,34.76
1100154633,0,11.4,0.55,184.8,65.66,721.87,7.76
1100161648,0,14.16,1.06,105.9,83.1,726.8,41.83
1100155671,0,14.12,1.63,159.72,63.1,720.64,26.1
1100149669,0,10.4,1.28,112.44,92.25,726.18,8.4
110015383,0,11.07,1.26,154.48,89.25,728.21,16.17
110014992,0,18.07,2.98,139.08,41.11,726.97,6.75
1100144072,0,12.26,1.08,181.51,81.37,727.5,17.73
1100116842,0,13.33,1.53,93.42,82.3,725.51,19.71
1100145397,0,15.74,2.87,190.03,45.23,726.24,6.01
1100117272,0,11.7,1.04,189.3,87.53,724.53,10.63
1100124394,0,15.96,1.83,64.01,66.06,726.18,35.27
1100153729,0,17.43,2.41,211.92,40.65,721.34,15.75
1100169691,0,11.11,0.84,277.7,79.54,725.65,4.03
1100153495,0,18.11,1.85,120.12,53.8,720.15,13.68
1100135503,0,10.51,1.03,332.58,91.36,726.18,22.44
1100112727,0,15.02,3.81,175.81,43.63,725.61,16.15
1100134726,0,11.44,1.07,103.83,98.58,725.94,13.68
1100142795,0,16.54,1.82,26.47,59.03,727.86,60.15
1100162975,0,13.5,2.55,202.5,56.18,724.4,5.13
1100143331,0,13.48,1.35,120.46,82.8,727.61,19.21
1100130159,0,18.04,2.51,117.21,34.83,727.84,11.4
1100141505,0,19.13,3.37,20.04,47.34,723.92,10.18
1100166998,0,13.03,0.79,312.1,71.28,725.53,13.26
1100136537,0,20.29,3.55,118.51,31.69,726.17,7.68
110017307,0,17.62,1.98,95.69,60.65,726.46,31.46
1100139342,0,20.39,1.99,9.25,36.95,726.69,9.74
1100135877,0,14.19,1.65,56.62,74.37,724.53,22.82
1100150025,4.2,10.61,0.59,101.04,97.76,726.94,4.33
1100155289,0,15.86,2.64,127.2,39.93,720.84,9.13
110017981,0,9.39,1.05,160.43,98.42,727.03,18.62
1100141959,0,13.08,1.31,169.38,87.03,727.52,26.38
1100124982,0,15.36,1.27,118.67,53.11,726.21,46.27
1100111892,0,19.23,3.86,118.52,43.33,725.59,1.79
1100170096,0,12.06,1.58,186.6,92.32,726.19,21.37
1100172305,0,16.45,3.82,356.1,53.29,724.76,22.81
1100113194,0,19.84,4.45,171.24,34.4,724.64,1.04
1100158787,0,15.59,2.4,171.2,49.87,723.26,40.59
1100119143,0,15.83,0.93,94.78,69.16,725.41,25.37
1100139365,0,15.42,1.72,91.5,65.69,727.83,24.98
1100159380,0,10.41,1.27,164.4,97.73,722.7,4.98
1100124750,0,15.4,1.57,129.05,68.55,725.04,31.97
1100171572,0,10.69,0.95,227.4,81.81,727.76,10.84
1100119593,0,12.58,1.15,175.08,85.57,727.97,17.8
1100169119,0,13.32,0.74,277.8,66.78,725.59,6.91
1100138259,0,11.36,2.16,235.36,48.24,727.84,9.57
1100132693,0,12.63,1.42,177.33,86.57,726.18,17.63
1100126358,0,12.59,1.94,148.52,91.52,724.79,15.56
1100166425,0,13.52,0.96,272.6,51.13,726.51,13.3
1100142296,0.7,9.62,1.03,39.99,95.41,727.8,6.52
110011894,0,12.97,2.86,181.6,84.09,724.87,19.27
1100166424,0,13.92,1.4,334.4,47.41,725.61,14.09
1100169243,0,11.75,0.9,128.1,94.98,725.66,6.37
110014231,0,10.1,0.96,135.05,93.21,728.22,8.8
110014040,0,11.19,2.21,208.14,63.47,726.96,9.28
1100151908,0,9.62,0.89,329.16,77.41,722.68,15.28
1100152612,5,12.53,1.63,210.72,86.96,721.18,21.08
1100130054,0,13.56,2.38,153,48.36,726.18,2.68
1100164383,0,12.07,0.99,349.5,63.98,724.42,11.19
110014219,0,18.62,2.49,6.02,44.79,726.97,5.89
1100137688,0,14.42,2.25,241.19,42.98,726.18,20.06
1100137638,0,14.07,1.73,205.58,38.42,726.18,11.72
1100129470,0,16.44,2.88,0,54.05,726.48,18.61
1100171187,0,13.56,1.3,30.7,76.25,725.83,12.9
1100156918,0,10.74,1.55,168.84,90.65,723.35,6.36
1100118772,0,12.43,1.17,355.06,90.32,726.18,13.57
1100142778,0.1,19.93,2.28,138.46,41.19,726.03,11.19
1100166780,0,20.55,2.44,1.6,41.49,722,8.81
110013203,2.5,11.5,1.11,168.14,89.63,725.33,21.44
1100137659,0,18.96,3.4,122.68,34.51,724.36,13.28
1100145098,0,13.54,1.84,28.33,71.48,726.87,16.26
1100128524,0,19,2.48,162.87,40.64,724.69,17.25
1100133221,0,10.08,0.53,242.27,90.27,724.91,14.11
1100160358,0,11.38,1.05,9.2,87.33,724.07,12.66
1100136293,0,16.28,2.42,194.86,47.94,726.18,14.5
1100169026,0,12.91,0.9,229.3,73.89,725.63,8.19
1100150080,0.3,11.77,1.32,191.4,86.86,726.21,39.24
110015920,0,11.55,1.98,184.8,88.8,726.14,32.29
110017999,0,9.21,1.23,150.91,98.14,725.25,9.88
1100145962,0,13.71,1.73,183.37,56.59,724.56,4.71
110013140,1.2,10.6,0.82,129.44,95.74,727.07,16.87
1100112387,0,10.04,0.67,32.99,86.25,726.17,11.73
1100166047,0,11.85,0.96,146.5,91.9,724.4,20.31
1100172136,0,17.34,3.08,99.9,42.47,723.2,8.73
1100137269,0,12.46,4.95,238.71,58.38,724.56,2.13
1100148213,0,9.9,0.85,281.4,86.79,726.01,19.25
1100111180,0,11.68,1.45,172.41,86.76,727.06,29.23
1100144127,0,12.57,3.25,220.35,66.62,726.25,5.84
1100120719,0,21.36,2.39,99.47,25.42,725.57,5.73
1100144318,0,10.56,1.01,221.07,88.31,728.65,5.28
1100124581,0,10.68,1.13,134.59,93.65,725.91,32.99
110011593,0.1,12.56,2.11,39.45,80.76,726.7,23.55
1100134440,0,11.85,1.23,127.54,80.25,724.53,15.78
1100130947,0,17.93,2.62,34.93,51.31,726.61,26.59
1100142066,0,16.82,1.59,192.92,54.48,726.19,58.46
1100169983,0,16.31,1.24,51,72.01,726.78,27.01
1100172711,0,14.31,2.12,164.1,45.29,725.6,7.2
110015296,0,8.64,1.55,173.27,92.8,727.13,18.82
1100152325,0,17.47,2.35,71.4,50.83,719.3,12.03
1100166405,0,14.35,1.65,355.7,67.36,725.6,4.48
1100142743,0,12.31,1.16,158.74,92.58,726.18,16.01
1100134839,0,12.98,2.07,185.97,89.88,724.54,15.35
1100133342,0,10.64,0.85,153.19,98.04,724.53,3.41
1100126929,0.3,10.8,1.01,127.51,97.71,727.84,4.72
1100132304,0,11.7,0.9,120.1,96.47,726.16,17.98
1100129195,0,11.84,1.22,254.45,56,726.44,6.36
1100164340,0,18.24,2.5,147.7,42.88,726.8,4.04
1100159789,0,17.55,2.16,103.3,57.47,723.55,30.79
1100166217,0,11.45,1.06,86.3,96.64,724.4,6.12
1100156123,0,11.87,0.91,252,89.49,722.34,32.08
1100140433,0.7,10.89,1.66,105.2,93.42,726.19,13.68
110017665,0,15.47,1.52,127.66,70.45,727.4,42.36
1100137606,0,18.26,3.57,154.17,29.62,726.33,7.8
1100110650,0,19.51,1.63,70.68,51.29,726.79,10.7
1100158397,0,12.1,0.75,160.2,91.83,723.86,33.47
1100126472,0,17.06,1.77,6.1,59.83,724.04,21.39
1100157218,0,20.3,2.21,149.64,40.07,722.98,25.13
1100121239,0,14.7,1.19,0.61,53.01,727.83,51.4
1100125089,0,13.44,2.32,17.19,75.9,724.46,8.93
1100171975,0,13.49,0.84,275.7,58.52,726.6,11.15
110011826,0,11.69,1.46,172.79,90.39,725.19,17.6
110015961,0,17.33,3.03,19.43,55.62,725.2,21.45
1100112924,0,12.14,0.77,343.26,70.3,726,21.98
1100127774,0,10.44,1.43,152.14,90.52,727.84,12.39
1100133835,0,18.19,2.39,54.6,48.27,723.61,8.9
1100110245,0,11.25,1,129.97,92.95,727,15.48
1100156037,0,10.78,0.86,184.2,91.82,721.28,22.06
1100144631,0,11.44,0.87,112.01,94.82,726.18,14.26
1100136405,0,12.87,2.27,204.3,62.66,726.87,21.02
1100130466,0,11.65,1.08,0,88.98,726.18,18.23
1100154455,0,18.29,3.53,165.36,38.45,719.18,9.68
1100152764,0,11.94,0.97,194.4,94.79,723.89,11.48
1100162329,0,12.31,0.72,321.8,84.02,727.04,15.93
1100129907,0,12.17,1.61,144.35,78.79,726.89,19.49
1100162158,0,16.03,2.42,9.6,59.22,724.4,17.04
1100148433,0,13.09,1.33,159.96,66.16,727.94,42.64
110016590,0,9.99,0.73,313.35,83.12,728.8,16.52
1100152272,0,20.61,2.25,143.4,39.17,720.94,7.73
1100127018,0.5,10.52,1.18,2.94,96.79,724.92,9.12
110013333,0,10.29,0.87,198.13,86.66,727.07,12.53
1100120156,0,19.37,2.97,126.51,35.07,725.02,12.44
1100139424,0,12.5,0.78,233.66,84.06,726.2,13.44
1100172307,0,14.42,1.91,359.3,59.97,726.74,13.87
1100129248,0,13.78,1.61,238.14,53.16,724.66,3.91
1100119765,0,12.78,2.94,241.81,52.67,726.39,6.27
110012625,0.6,10.42,1.3,203.24,93.29,726.95,6.31
1100120163,0,13.7,2.65,206.63,53.51,727.81,0.25
110017760,0,19.86,2.75,178.45,42.37,726.31,4.69
1100160619,0,11.34,0.64,295.3,95.18,722.45,19.01
11001441,0,15.24,3.55,20.51,62.23,724.99,14.83
110016106,0,13.67,2.77,22.4,69.05,727.09,20.13
1100113506,0,16.24,2.51,14.39,57.74,724.53,17.95
1100151928,0,12.42,1.17,169.92,94.16,720.8,23.38
1100132958,0,10.82,0.93,113.31,99.49,726.17,9.72
1100158188,0,12.93,1.15,78.72,80.48,723.73,41.6
1100120649,0,18.13,1.63,3.15,49.37,725.94,20.27
1100145824,0,14.41,2.57,219.88,46.62,727.69,12.62
1100112635,0,10.59,1.08,330.92,54.57,726.39,17.11
1100172264,0,12.8,3.02,203.5,58.53,726.58,5.5
1100169181,0,19.22,3.02,2.9,51.68,725.69,25.66
1100143403,0,14.93,1.44,4.78,72.33,727.03,19.73
1100119824,0,18.43,1.91,42.86,45.65,727.68,14.6
1100134928,0,20.59,3.13,138.22,38.26,725.14,4.7
1100155925,0.8,11.32,1.22,55.08,83.97,723.7,13.8
1100154265,0,16.27,2.43,21.24,55.75,720.18,14.82
1100139687,0,10.07,0.7,314.03,76.47,725.76,11.3
1100161235,0,13.2,1.2,234.2,61.26,724.51,9.81
110014596,0,15.97,2.87,191.85,45.4,727.02,8.9
1100115333,0,13.78,1.37,144.19,76.99,724.63,19.04
1100117633,0,16.37,1.67,217.75,53.28,725.1,20.53
1100115974,0,15.96,2.72,174.86,60.06,726.07,108.98
1100131121,0,10.06,1.41,129.94,71.54,726.19,10.51
1100134276,0,10.8,1.2,234.84,79.28,724.48,22.22
1100124432,0,11.24,0.75,115.48,94.54,726.18,8.87
1100123400,0,10.49,0.73,80.05,94.53,726.98,33.11
1100171122,0,13.14,1.13,291.5,57.43,725.6,5.91
1100127642,0,18.75,2.42,107.23,52.8,726.18,15.23
1100166215,0,11.88,1.29,34.1,95.99,724.4,7.51
110017966,0,14.93,1.76,15.54,68.95,724.87,14.93
110017247,0,9.58,1.34,150.02,94.13,726.96,32.67
1100117337,0,14.73,1.34,273.57,52.7,724.53,11.86
1100150065,0,15.25,2.3,149.52,67.52,724.53,13.37
110014663,0,12.01,1.69,254.85,57.61,726.85,7.7
1100121246,0,14.77,3.15,12.02,65.98,725.97,27.46
1100133805,0,12.06,1.45,196.04,79.33,727.84,30.78
1100170983,0,14.06,2.25,197.7,51.66,728,2.23
1100112271,0,10.6,0.66,289.82,85.1,726.96,22.7
1100169712,0,10.8,0.86,217.9,95.94,725.88,20.7
1100153281,0,18.1,2.95,15.6,55.89,719.61,22.78
110011010,0.9,9.29,1.45,153.03,97.16,726.91,10.83
1100136483,0,10.22,0.73,334.05,75.3,726.18,9.75
1100116752,0,14.55,1.6,4.88,60.7,725.66,28.44
1100163693,0,15.47,2.83,183.6,49.5,725.6,9.91
1100129819,0.8,9.4,0.74,74.03,94.01,727.79,6.23
1100141948,0,16.54,1.61,101.17,65.84,727.82,33.25
1100116439,0,11.85,1.39,171.51,92.32,726.27,19.82
1100159647,0.3,13.03,0.89,24.8,90.26,723.76,23.46
1100164451,0,13.63,1.38,197,52.65,725.89,18.43
1100160413,0.3,16.11,2.24,237.9,61.72,721.76,29.56
1100137143,0,11.76,1.47,307.03,55.12,726.18,7.7
1100144520,0,16.91,3.12,29.84,63.99,725.87,21.67
1100132548,0,17.55,3.08,9.75,60.86,722.8,12.12
1100168413,0,13.73,0.76,180.9,83.82,726.88,40.12
1100138534,0,19.27,4.42,122.23,25.78,725.95,7.4
1100113654,0,11.93,1.48,160.43,90.65,726.18,25.77
1100160157,0,13.38,1.14,136.6,89.29,725.58,17.82
1100166462,0,19.22,1.56,192,36.13,726.81,31.14
1100120217,0,10.24,0.97,233.44,90.64,726.28,34.59
1100161377,0,9.8,0.81,273.9,93.69,725.6,15.94
1100136814,0,9.97,1.05,311.25,80.37,726.18,16.42
1100110670,0,18.85,3.03,156.88,51.85,727.94,7.73
1100119801,0,18.55,2.03,64.22,51.9,726.19,15.93
1100168467,0,18.57,2.23,55.6,57.62,724.76,32.35
1100169587,0,12.65,0.84,141.8,93.85,726.8,10.41
11001397,0,13.51,2.35,347.54,68.93,725.15,14.82
1100118755,0,19.93,2.09,348.58,46.21,726.75,5.72
1100127327,0,9.7,0.28,292.83,87.18,727.76,11.5
1100145292,0,13.87,1.85,4.19,64.75,726.24,4.97
1100114283,0,19.32,2.83,103.4,34.94,725.31,4.67
1100123612,0,14.68,1.78,108.63,70.63,727.68,28.86
1100139877,0,12.17,0.99,354.28,63.11,724.53,11.85
1100115519,0,11.06,0.78,283.86,77.29,724.66,39.74
1100110143,0,14.84,1.99,125.19,75.43,727.03,39.49
1100170989,0,19.53,3.82,123.9,36.95,726.8,1.12
1100131678,0,19.04,2.34,8.41,51.2,725.9,33.94
1100157225,0,13.72,1.98,93.36,80.32,724.9,30.78
1100148844,0,15.51,1.2,329.52,65.23,726.19,14.28
1100152485,0,15.95,1.65,107.16,64.14,723.48,53.32
1100148471,0,11.94,1.11,286.8,83.34,727.84,17.07
1100118707,0,20.55,2.58,357.94,39.46,726.19,1.04
1100116704,0,19.86,3.94,0,42.16,721.31,19.82
1100171068,0,13.33,1.29,268.4,52.44,728.01,3.5
1100112142,0,18.04,3.35,0,56.12,723.39,13.64
110016509,0,13.64,1.4,95.27,74.95,728.46,24.71
110019255,0,13.47,1.98,157.77,81.12,727.04,22.54
1100116810,0,17.13,2.42,150.67,46.66,726.17,73.35
1100139745,0,19.72,3.05,10.76,39.6,724.37,9.8
1100136618,0,14.54,1.89,207.08,62.87,724.53,9.68
1100114833,0.9,13.78,1.85,31.09,76.49,724.52,28.28
1100160439,0,14.69,3.48,165.9,71.49,721.74,24.37
1100167310,0,13.03,0.56,336.7,88.33,726.82,18.92
1100161440,0,13.42,1.16,311.3,67.28,726.79,8.17
1100151881,0,12.06,0.76,171.12,90.72,722.78,11.04
1100165950,0,11.91,0.68,349.2,89.65,724.77,33.83
1100138145,0,11.15,0.88,55.95,71.69,724.85,13.24
1100123720,2.2,10.75,0.79,263.51,94.32,725.15,9.12
1100136022,0,12.94,1.13,333.12,69.14,726.27,15.59
1100162282,0,13.84,2.08,220.9,53.22,726.79,7.33
1100110404,0,11.95,1.21,163.57,87.64,726.9,13.33
110011703,0,17.51,1.51,57.57,54.06,726.88,13.49
1100131337,0,13.16,1.38,191.56,80.31,723.92,20.04
1100126719,0,11.73,0.5,264.3,90.3,726.16,19.82
1100116913,0,12.69,1.35,163.35,89.74,727.65,12.92
1100111288,0,14.25,2.06,20.8,71.79,725.15,24.69
1100150934,0,10.59,0.78,184.2,93.02,726.18,17.37
1100143662,0,17.81,3.42,28.44,58.45,724.53,33.93
1100126195,0,10.01,1.26,120.69,93.03,727.83,12.76
1100145716,0,14.55,2.01,202.12,49.58,726.12,8.24
110014907,0,10.87,0.99,243.19,75.97,726.96,20.92
1100116881,0,13.74,1.25,137.1,80.84,727.19,17.98
1100153172,0,12.3,1.09,71.04,85.86,722.62,12.09
1100112533,0,18.18,2.55,159.63,40.25,726.21,3.53
1100132148,0,11.51,0.81,169.63,88.59,726.18,28.44
1100131774,0,19.87,2.39,30.24,37.89,724.38,10.92
1100172015,0,20.87,2.43,64.9,31.6,724.39,0.69
1100125679,0,10.53,0.76,279.8,92.1,727.19,11.85
1100117979,0,18.91,2.39,117.28,43.73,726.42,2.79
1100161451,0,16.68,2.96,194.6,47.23,726.55,12.91
110018040,0.1,10.31,1.33,136.91,96.11,725.85,6.46
1100124822,0,15.39,1.8,62.29,63.72,726.18,12.77
1100131804,0,12.96,0.92,342.55,62,724.61,17.31
1100166305,0,14.16,1.45,134.6,86.1,725.58,29.83
110015834,0,11.4,1.04,38.02,73.59,727.78,13.57
1100172514,0,20.48,4.06,108.4,30.82,724.13,7.12
1100142233,0,13.63,0.86,173.38,75.09,726.05,12.32
1100137920,0,15.59,3.15,157.95,38.54,726.15,9.43
1100166342,0,18.95,1.61,153.3,56.8,725.5,32.66
1100130533,0,14.15,1.85,0,64.09,726.91,4.21
1100153358,0,14.06,1.35,84.96,78.52,721.76,17.71
1100128114,0,16.7,1.79,115.5,68.44,727.85,33.85
1100138033,0,20.41,3.69,125.91,30.31,726.17,2.75
1100112100,0,12.38,1.11,345.87,70.13,726.97,15.77
1100162755,0,19.73,3.43,109.2,32.34,724.4,9.45
1100159886,0,19.01,3.43,2.6,50.96,723.01,12.13
110012950,0,11.19,1.65,175.4,91.66,726.98,27.73
1100144363,0,11.64,1.1,123.47,95.96,729.61,9.44
1100170702,0.8,15.99,2.19,299,59.59,724.49,20.5
1100139194,0,11.38,1.31,113.09,71.86,726.18,8.54
1100165913,0,20.39,2.52,86.6,37.22,725.31,6.37
1100169106,0,20.92,2.38,125.4,41.94,725.81,22.45
1100162019,0,12.8,1.25,358.9,65.32,726.8,8.31
1100165953,0,10.39,0.65,285.7,89.92,724.2,20.4
1100160416,0.2,13.08,2.46,164.9,75.91,722.07,29.03
1100151521,0,12.96,1.33,168.96,91.19,726.18,18.8
1100152703,0,16.43,1.75,113.16,66.4,723.15,30.87
1100143344,0,16.17,1.63,124.3,59.91,727.86,38.07
1100152167,0,12.57,0.95,234,68.87,721.03,9.39
1100167647,0,13.23,1.38,153.5,93.63,725.83,20.88
1100166621,0,11.79,0.69,286.1,66.02,726.07,11.39
1100169069,0,15.12,1.71,247.8,56.55,726.97,16.01
1100123815,0,11.13,0.81,191.88,90.96,724.56,23
1100152598,0,12.66,1.26,60.72,92.66,722.05,11.15
1100166362,0,10.93,0.79,302,92.26,724.29,14.72
1100129729,0,18.45,2.21,77.75,36.11,727.69,6.65
1100166363,0,11.78,1,250.3,85.92,724.4,18.06
110012345,0,20.31,3.61,130.89,40.95,725.07,2.03
1100163017,0,13.78,1.32,0.2,70.17,727.78,9.3
1100120929,0,13.77,1.59,186.78,75.41,727.83,29.04
1100118251,0.1,11.99,0.99,119.77,95.56,726.59,11.66
1100138506,0,15.7,3.69,171.65,38.69,726.63,8.91
1100140841,0,14.26,2.8,17.73,65.43,724.51,12.62
1100125563,0,11.22,1.04,68.14,96.91,726.18,12.16
1100157930,0,20.33,3.07,91.68,47.07,720.96,24.41
1100148840,0,11.54,0.75,127.8,96.06,726.28,24.77
1100123702,0,10.41,1.3,175.82,93.91,724.42,10.42
1100117755,0,12.29,1.16,140.84,92.21,727.88,5.64
1100133472,0,16.01,2.17,9.75,63.44,722.96,10.14
1100150695,0,11.76,1.11,183,88.46,726.21,25.15
1100129855,0,16.23,2.37,1.48,65.04,724.56,27.82
1100116316,0,13.73,2.08,162.39,81.4,725.87,30.5
1100141416,0,13.62,2.82,19.09,63.33,726.18,7.08
1100122471,0,15.81,1.25,196.68,57.83,727.93,23.09
1100122326,0,9.52,0.89,270.5,81.89,724.96,15.83
1100127114,0,9.94,0.32,334.12,94.8,727.73,7.51
1100160974,0,20.04,2.06,116.3,45.57,726.4,61.03
1100144333,0.2,14.52,1.23,97.74,75.29,727.23,20.03
1100137927,0,11.65,4.03,218.82,52.89,727.84,7.37
1100166976,0,15.12,1.58,161.1,52.97,724.4,17.26
1100162675,0,17.11,2.68,135,40.13,726.76,1.26
1100168720,0,9.85,0.78,294.3,91.26,727.88,30.06
1100168111,0,17.66,1.64,105.6,47.79,724.4,20.6
1100149006,0,18.12,2.11,99.48,52.27,726.2,16.16
1100122784,0,19.2,1.77,113.06,44.88,726.51,16.23
1100165690,0,10.38,1.1,164.6,93.46,725.6,16.65
1100147122,0,12.21,1.06,174.24,70.37,726.18,12.53
110016589,0,10.45,0.61,336.42,87.07,728.8,32.54
1100117777,0,12.54,0.99,152.9,92.35,727.44,6.12
11001601,2.6,10.41,1.02,26.27,98.74,727,19.92
1100156374,0,9.79,0.93,255.96,78.82,722.43,17.38
1100126644,0,13.38,1.45,32.81,81.7,727.83,19.51
1100135179,0,10.9,0.83,167.59,96.24,726.18,8.75
1100130597,0,18.63,2.41,162.97,42.51,725.68,7.08
1100169653,3.2,17.85,2.26,24.1,64.05,723.2,14.68
1100154584,0,12.31,3.52,197.76,57.49,722.77,3.41
1100168110,0,19.34,1.79,76.6,43.86,724.4,14.71
1100172126,0,10.89,0.82,248.7,62.73,724.4,12.27
1100118371,0,12.38,1.1,31.9,91.52,726.12,10.37
1100146183,0,16.76,3.6,197.88,34.35,727.84,6.96
1100117114,0,21.55,2.26,165.74,34.16,724.53,6.92
1100129356,0,17.98,2.82,106.31,40.5,723.49,13.16
1100145425,0,20.34,2.23,138.1,39.09,726.2,8.81
1100154463,0,14.33,2.48,228.72,52.12,721.1,2.6
1100124742,0,10.55,0.96,147.06,95.97,724.53,4.89
1100139823,0,12.35,1.15,4.35,82.02,724.61,25.55
1100151123,0,12.41,1.12,135,92.74,726.18,14.83
110018780,0,16.48,0.6,9.34,60.19,728.74,23.55
1100152020,0,13.22,0.99,271.32,67.2,722.97,26.13
1100167725,0,16.03,2.33,162.8,58.32,728,69.84
1100132484,0,11.79,0.29,145.83,92.63,726.29,14.32
1100168989,0,20.39,2.34,22.7,46.47,724.1,17.57
1100136747,0,9.03,0.78,339.96,87.66,726.18,25.37
1100142987,0,17.55,2.13,46.3,57.99,727.74,45.16
1100162988,0,16.99,2.7,359.9,58.35,724.43,11.09
1100141247,0,14.04,1.6,2.97,68.14,725.19,14.07
1100172698,0,13.08,2.88,199.9,48.82,725.6,11.96
1100111874,0,14.25,1.26,269.49,62.05,726.58,8.6
1100142434,0,10.88,1,117.4,98.75,726.19,8.48
